Gene ID	Gene name	Control1	Control2	Control3	Control4	Infection10	Infection7	Infection8	Infection9
ENSMUSG00000066306	Numa1	57.7888265	53.16913567	52.52992104	38.04495951	38.04713911	41.80600401	47.62503072	52.22318126
ENSMUSG00000110150	Gm8523	0.298264911	0.761735468	0.807117865	0.157862903	0.354109878	0.384128674	0.910032434	0.539078
ENSMUSG00000110287	Gm45313	0	0	0	1.26290322	0	0	0	0
ENSMUSG00000070427	Il18bp	3.504612704	3.80867734	5.717084876	5.051612881	92.58006031	57.23517241	53.93458893	74.66230301
ENSMUSG00000070426	Rnf121	24.60685516	28.33655941	28.0473458	30.70433454	20.85313726	26.5048785	31.18377808	33.49022075
ENSMUSG00000099481	Xndc1	17.52306352	16.45348611	17.62207338	18.23316524	6.216595635	7.874637815	11.76975282	12.937872
ENSMUSG00000070425	Xntrpc	1.118493416	1.142603202	0.672598221	1.26290322	1.062329634	1.280428913	0.788694776	0.60646275
ENSMUSG00000070424	Art5	0.223698683	0	0	0	0.39345542	0.192064337	0	0.20215425
ENSMUSG00000030996	Art1	0	0.152347094	0.134519644	0.236794354	0.157382168	0.256085783	0.060668829	0
ENSMUSG00000066279	Chrna10	0.149132455	0.076173547	0.201779466	0	0.826256382	0.384128674	1.213376579	1.41507975
ENSMUSG00000063550	Nup98	8.500549963	11.12133783	10.76157153	15.2337701	16.48578209	17.34981177	11.28440218	19.406808
ENSMUSG00000030990	Pgap2	13.94388459	13.0256765	12.5103269	16.41774186	28.13206252	23.23978477	22.81147968	25.26928125
ENSMUSG00000073982	Rhog	11.33406662	15.15853581	14.72990103	23.28477812	67.0841491	38.73297462	30.51642096	39.01577026
ENSMUSG00000030987	Stim1	71.73271109	70.38435724	71.56445068	91.48155202	97.5375986	79.32257116	92.21662	82.27677976
ENSMUSG00000110175	Gm18255	0.074566228	0	0	0	0.078691084	0	0	0
ENSMUSG00000030978	Rrm1	12.8999574	15.76792419	11.70320904	12.39223785	17.07596522	15.23710406	15.34921372	17.72218925
ENSMUSG00000043925	Olfr544	0	0	0	0.710383061	0	0	0	0
ENSMUSG00000044824	Olfr545	0	0.22852064	0.201779466	0.078931451	0.078691084	0.192064337	0.182006487	0.4043085
ENSMUSG00000109822	Gm8556	0.074566228	0	0	0.473588708	0.118036626	0.192064337	0.121337658	0
ENSMUSG00000030966	Trim21	1.64045701	2.056685764	1.546975908	1.183971769	29.66653866	29.449865	31.42645339	44.20439601
ENSMUSG00000073975	Olfr550	0	0	0	0.078931451	0	0.128042891	0.242675316	0.20215425
ENSMUSG00000073971	Olfr554	0	0.152347094	0	3.946572564	0	0	0	0
ENSMUSG00000073969	Olfr556	0	0.076173547	0	0.078931451	0	0.192064337	0	0.1347695
ENSMUSG00000073968	Trim68	1.789589466	2.13285931	1.95053484	2.052217733	1.337748428	1.728579032	2.548090816	2.8301595
ENSMUSG00000073967	Olfr557	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000070423	Olfr558	0.223698683	1.218776749	0.807117865	0.789314513	0.314764336	0.44815012	0.182006487	0.269539
ENSMUSG00000043366	Olfr78	0.298264911	0.914082562	0.807117865	0.157862903	0	0.128042891	0.54601946	0.269539
ENSMUSG00000073966	Olfr561	0	0	0.201779466	0	0	0	0	0
ENSMUSG00000110074	Olfr563-ps1	0	0	0	0.157862903	0	0	0	0
ENSMUSG00000062142	Olfr569	0	0	0.067259822	0	0	0.064021446	0	0
ENSMUSG00000073964	Olfr570	0.074566228	0.152347094	0	0.315725805	0	0.064021446	0	0
ENSMUSG00000043310	Olfr571	0	0	0.067259822	0	0	0	0	0
ENSMUSG00000043354	Olfr577	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000045792	Olfr578	0	0.076173547	0	0	0	0	0	0
ENSMUSG00000084262	Olfr588-ps1	1.416758327	1.142603202	1.479716086	1.420766123	0.747565298	1.728579032	0.910032434	1.54984925
ENSMUSG00000057461	Olfr591	0.074566228	0	0	0	0	0	0	0
ENSMUSG00000073952	Olfr597	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000109659	Olfr605	0	0	0	0	0	0.128042891	0	0
ENSMUSG00000078624	Olfr613	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000073945	Olfr618	0	0	0	0	0.118036626	0	0	0
ENSMUSG00000045132	Olfr620	0	0	0	8.68245964	0	0	0	0
ENSMUSG00000094822	Olfr243	0.074566228	0.152347094	0.067259822	0	0.039345542	0	0	0.06738475
ENSMUSG00000047545	Olfr629	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000073940	Hbb-bt	17.37393107	56.52077173	35.51318605	26.91562488	1.613167222	10.81962431	17.16927859	5.121241001
ENSMUSG00000052305	Hbb-bs	82.7685128	280.9280406	157.3207238	114.21381	6.098559009	42.6382828	104.8964052	17.45265025
ENSMUSG00000052187	Hbb-y	0	0.076173547	0.134519644	0	0	0.44815012	0.242675316	0.06738475
ENSMUSG00000083854	Dnajc19-ps	21.32594114	26.05135301	18.83275018	20.36431443	22.19088568	22.66359176	19.96004472	23.988971
ENSMUSG00000110259	Olfr65	0	0	0	0	0	0	0	0.06738475
ENSMUSG00000073938	Olfr632	0.074566228	0	0.067259822	0	0.118036626	0	0.060668829	0
ENSMUSG00000094520	Olfr635	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000049797	Olfr642	0.298264911	0.152347094	0	0.157862903	0.19672771	0.128042891	0.060668829	0
ENSMUSG00000073931	Olfr646	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000044265	Olfm5	0.298264911	0.152347094	0	0.315725805	0	0	0	0
ENSMUSG00000072244	Trim6	1.118493416	1.066429655	0.470818754	1.026108867	5.547721421	4.161393967	2.669428474	4.514778251
ENSMUSG00000109712	Gm8667	0	0	0	0.157862903	0.118036626	0.256085783	0	0.1347695
ENSMUSG00000056144	Trim34a	2.758950427	2.894594778	4.775447367	3.70977821	29.82392083	33.54723752	57.69605633	70.75398751
ENSMUSG00000060441	Trim5	0.820228505	0.990256108	0.874377687	0.868245964	1.888586016	2.432814935	3.276116763	5.053856251
ENSMUSG00000066258	Trim12a	5.29420217	7.38883404	6.995021495	8.05100803	30.53214059	44.11077605	39.67741413	56.46842051
ENSMUSG00000057143	Trim12c	5.741599537	5.789189557	8.13843847	5.683064491	16.40709101	33.03506595	37.7360116	49.99948451
ENSMUSG00000052749	Trim30b	0.149132455	0.152347094	0.134519644	0.236794354	4.013245283	6.274101673	6.673571184	12.2640245
ENSMUSG00000078616	Trim30c	0.074566228	0.076173547	0	0.078931451	3.383716611	4.865629869	5.338856947	11.859716
ENSMUSG00000030921	Trim30a	5.517900853	7.312660493	8.071178648	9.31391125	227.8106881	230.6052472	236.1837511	331.8698938
ENSMUSG00000057596	Trim30d	2.98264911	3.199288966	2.824912527	6.867036261	68.14647873	87.5173162	86.39241242	121.831628
ENSMUSG00000082154	Gm16464	0.074566228	0.533214828	0.067259822	0.078931451	0.59018313	0.192064337	0.485350632	0.808617
ENSMUSG00000083248	Gm6574	0	0	0	0.157862903	0	0	0.060668829	0
ENSMUSG00000073929	Trim30e-ps1	0	0	0	0.157862903	0.314764336	0.576193011	0.242675316	0.269539
ENSMUSG00000073927	Olfr652	0.223698683	0.152347094	0.134519644	0.315725805	0.19672771	0.320107228	0.303344145	0.1347695
ENSMUSG00000051182	Olfr655	0	0	0	0	0.039345542	0	0.060668829	0.4043085
ENSMUSG00000073924	Olfr656	0	0	0	0.315725805	0	0	0	0
ENSMUSG00000070421	Olfr658	0.074566228	0.152347094	0.067259822	0.078931451	0.314764336	0.128042891	0.182006487	0.539078
ENSMUSG00000086229	Gm4887	0.298264911	0.22852064	0.33629911	0.394657256	0.511492046	0	0.121337658	0.269539
ENSMUSG00000073916	Olfr669	0	0	0	0	0	0.256085783	0	0
ENSMUSG00000094685	Gm5900	0	0	0	0	0.039345542	0	0.060668829	0.06738475
ENSMUSG00000044705	Olfr670	0	0.076173547	0	0	0	0	0	0
ENSMUSG00000094531	Olfr671	0	0	0	0	0.118036626	0	0.182006487	0.06738475
ENSMUSG00000096773	Olfr675	0.149132455	0	0.067259822	0	0.078691084	0	0	0
ENSMUSG00000073915	Olfr676	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000073913	Olfr678	0.149132455	0.152347094	0	0.078931451	0.039345542	0.064021446	0	0
ENSMUSG00000109742	Gm45558	0	0	0	0	0	0.064021446	0	0
ENSMUSG00000044120	Olfr683	0.074566228	0	0	0	0.078691084	0	0	0
ENSMUSG00000047225	Olfr684	0	0	0	0	0.236073252	0	0.182006487	0.20215425
ENSMUSG00000047794	Olfr685	0	0	0.067259822	0	0	0	0	0
ENSMUSG00000048425	Olfr686	0	0	0	0	0	0	0.060668829	0
ENSMUSG00000073907	Olfr689	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000050266	Olfr690	0	0	0.134519644	0	0	0	0	0
ENSMUSG00000043948	Olfr691	2.908082882	2.818421232	2.757652705	2.920463697	1.495130596	2.49683638	2.062740184	2.35846625
ENSMUSG00000044465	Fam160a2	55.55183967	59.5677136	52.1263621	56.98850782	33.1682919	34.37951631	38.94938818	41.03731276
ENSMUSG00000030897	Cnga4	0.447397366	0.761735468	0.739858043	0.552520159	0.275418794	0.640214456	0.910032434	0.60646275
ENSMUSG00000109609	Gm4972	0.149132455	0.076173547	0.403558932	0.078931451	0.39345542	0.704235902	0.121337658	0.4043085
ENSMUSG00000030898	Cckbr	24.75598761	27.57482394	22.59930022	32.83548373	6.570705513	12.22809612	20.56673301	13.47695
ENSMUSG00000037060	Prkcdbp	13.12365608	15.99644483	14.05730281	23.12691522	28.4861724	28.6175862	26.69428474	25.067127
ENSMUSG00000037049	Smpd1	94.17714565	94.37902449	97.72852147	116.8974793	84.75029745	94.87978245	97.2521328	80.25523726
ENSMUSG00000037032	Apbb1	151.2948761	151.5091846	151.9399381	239.793749	137.9454702	119.9121677	160.1657084	106.4005203
ENSMUSG00000030895	Hpx	0.074566228	0.076173547	0.201779466	0.63145161	2.439423604	2.176729152	0.788694776	3.3692375
ENSMUSG00000036989	Trim3	38.17790861	35.87774054	31.0740378	37.5713708	34.07323937	35.21179511	22.6294732	28.36897975
ENSMUSG00000030881	Arfip2	35.71722309	42.8095333	43.98792363	46.96421351	47.05726822	38.86101751	38.52470638	37.93761426
ENSMUSG00000089847	Timm10b	43.69580946	42.42866557	38.53987805	48.54284253	42.2571121	42.83034714	45.92630351	50.40379301
ENSMUSG00000110234	Gm45799	0.223698683	0.304694187	0.538078577	0.63145161	0.19672771	0.256085783	0.485350632	0.74123225
ENSMUSG00000030882	Dnhd1	1.267625872	1.371123842	0.739858043	1.578629025	1.062329634	1.920643369	1.031370092	1.078156
ENSMUSG00000081911	Mrps36-ps2	0.372831139	0.304694187	0.33629911	0	0.19672771	0	0.242675316	0.20215425
ENSMUSG00000030888	Rrp8	9.395344696	7.922048867	8.945556335	9.077116896	11.48889826	12.4841819	10.01035678	13.40956525
ENSMUSG00000030890	Ilk	32.58544153	35.95391409	35.17688694	0	61.73315539	59.47592301	40.40544008	58.69211726
ENSMUSG00000043866	Taf10	20.20744772	23.08058468	21.79218235	11.36612898	22.89910544	20.35881972	23.35749914	24.19112525
ENSMUSG00000030894	Tpp1	75.38645625	74.11686104	77.61783467	86.03528189	93.99649982	83.61200802	99.01152884	74.79707251
ENSMUSG00000036862	Dchs1	7.60575523	6.093883744	7.196800961	10.57681447	8.970783574	7.618552032	7.947616592	5.929858001
ENSMUSG00000086414	Gm15645	0.521963594	0.457041281	0.269039288	0	0.19672771	0.44815012	0.060668829	0.9433865
ENSMUSG00000030879	Mrpl17	36.91028274	45.09473971	34.4370289	45.62237883	40.91936367	44.36686183	49.80910856	43.12624001
ENSMUSG00000086513	9130208D14Rik	0	0	0	0	0.039345542	0.192064337	0.303344145	0.20215425
ENSMUSG00000078606	Gm4070	0	0.076173547	0	0.157862903	0	0	0	0.269539
ENSMUSG00000098426	Gm27149	0	0	0	0	0.078691084	0.064021446	0	0.06738475
ENSMUSG00000045868	Gvin1	5.592467081	7.084139852	4.775447367	4.104435466	31.16166926	47.56793412	53.26723181	105.5919033
ENSMUSG00000098934	Gm18853	0.894794733	1.294950296	0.269039288	0.552520159	6.098559009	5.121715652	3.45812325	11.11848375
ENSMUSG00000095457	Gm8989	0	0.380867734	0.067259822	0.236794354	0.865601924	1.536514696	1.15270775	3.57139175
ENSMUSG00000053541	Gm4759	0	0	0	0.078931451	0.511492046	0.44815012	0.303344145	1.078156
ENSMUSG00000063286	Gm8995	1.938721921	2.361379951	2.757652705	2.131149184	22.38761339	21.70327007	26.02692762	52.42533551
ENSMUSG00000073902	Gm1966	0.223698683	0.076173547	0.201779466	0.394657256	3.029606733	5.697908663	4.792837487	13.746489
ENSMUSG00000051591	Olfr697	0	0	0	0	0	0	0	0.1347695
ENSMUSG00000096714	Olfr699	0	0	0	0	0.078691084	0	0	0.1347695
ENSMUSG00000109861	4930458B22Rik	0	0	0	0	0	0.128042891	0	0.1347695
ENSMUSG00000036744	Olfr701	0	0	0	0	0.157382168	0	0	0
ENSMUSG00000109058	Olfr705	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000073899	Olfr1532-ps1	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000108933	Gm44582	0	0	0.134519644	0	0	0.44815012	0	0
ENSMUSG00000036647	Olfr6	0	0.076173547	0	0	0	0	0	0
ENSMUSG00000070417	Olfr2	0	0	0	0.789314513	0	0	0	0
ENSMUSG00000049674	Olfr714	0	0.152347094	0	0	0	0	0	0
ENSMUSG00000086261	Gm3765	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000062542	Syt9	25.50164989	18.51017187	21.59040288	22.49546361	29.43046541	20.16675538	23.23616149	15.56587725
ENSMUSG00000051041	Olfml1	4.250274982	3.732503793	3.833809858	6.23558465	7.278925269	5.697908663	3.700798566	6.334166501
ENSMUSG00000109374	Gm44773	0	0.076173547	0.201779466	0	0.039345542	0	0.121337658	0.20215425
ENSMUSG00000036528	Ppfibp2	16.70283502	15.38705645	17.6893332	19.33820556	14.71523271	20.35881972	15.47055138	13.54433475
ENSMUSG00000048065	Cyb5r2	0.447397366	0.304694187	0.538078577	0.315725805	1.022984092	0.960321685	1.577389553	0.60646275
ENSMUSG00000066242	Olfr467	0	0	0	0	0	0	0	0.06738475
ENSMUSG00000109788	Olfr471	0	0	0	0.236794354	0	0	0	0
ENSMUSG00000066245	Gm10156	0.67109605	0.152347094	0.201779466	0.078931451	1.141020718	0.832278793	0.364012974	1.01077125
ENSMUSG00000073893	Olfr472	0	0	0	0	0	0	0.060668829	0
ENSMUSG00000108844	Gm6702	0	0	0.067259822	0.078931451	0	0	0	0
ENSMUSG00000059031	Olfr482	0.820228505	0.761735468	0.874377687	0.315725805	0.314764336	0.44815012	0.242675316	0.74123225
ENSMUSG00000110171	Olfr484	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000108916	Gm18944	0	0	0	0.078931451	0.039345542	0	0.060668829	0
ENSMUSG00000109174	Gm6007	0.074566228	0.076173547	0.067259822	0.078931451	0.118036626	0	0.060668829	0.1347695
ENSMUSG00000049709	Nlrp10	0.372831139	0.22852064	0.605338399	0	0.39345542	0.44815012	0.303344145	0.33692375
ENSMUSG00000031029	Eif3f	103.8707553	121.0397659	112.660202	127.8689511	141.2111502	129.6434274	136.201521	142.5187463
ENSMUSG00000031028	Tub	73.29860188	75.79267907	72.43882837	18.9435483	59.72653274	72.53629792	75.35068555	78.03154051
ENSMUSG00000097220	Gm26599	0	0	0	0.394657256	0.157382168	0.192064337	0.182006487	0.269539
ENSMUSG00000048330	Ric3	53.98594889	62.46230838	57.37262823	53.51552396	75.30736737	67.99077528	61.39685489	69.20413826
ENSMUSG00000036111	Lmo1	12.60169249	9.597866897	10.89609118	14.76018139	7.396961895	6.530187456	11.22373335	6.536320751
ENSMUSG00000031027	Stk33	3.057215338	0.837909015	2.28683395	2.525806441	1.298402886	0.44815012	1.638058381	1.886773
ENSMUSG00000081370	Gm9105	1.193059644	0.990256108	1.412456263	1.341834672	0.944293008	0.512171565	0.910032434	1.28031025
ENSMUSG00000031026	Trim66	13.12365608	13.78741197	15.46975908	10.73467737	6.767433223	12.80428913	11.58774633	11.11848375
ENSMUSG00000046364	Rpl27a	138.3203525	121.8015013	152.8815756	149.7329631	142.0374066	141.359352	145.787196	175.739428
ENSMUSG00000031024	St5	12.60169249	11.57837911	12.30854744	15.2337701	22.30892231	13.70058937	16.92660328	18.39603675
ENSMUSG00000031023	Akip1	3.206347793	3.199288966	3.228471459	4.262298369	5.941176841	6.594208902	5.702869921	7.614476751
ENSMUSG00000031022	BC051019	0	0.304694187	0.470818754	0	0.314764336	0.640214456	0.364012974	0.33692375
ENSMUSG00000035951	Ascl3	0.223698683	0.152347094	0	0.078931451	0.039345542	0	0	0.20215425
ENSMUSG00000031021	Tmem9b	60.4732107	70.3081837	70.62281317	88.79788268	76.9205346	66.77436781	93.67267189	64.62197526
ENSMUSG00000109147	4930431P19Rik	9.619043379	8.226743055	7.533100072	8.603528189	6.137904551	5.185737097	10.0710256	9.029556501
ENSMUSG00000034825	Nrip3	192.9773974	143.2824415	165.6609418	179.4901202	114.1807629	102.9464846	125.3418006	94.67557376
ENSMUSG00000007279	Scube2	1.789589466	0.761735468	2.017794662	1.341834672	1.691858306	1.47249325	1.15270775	1.078156
ENSMUSG00000035901	Dennd5a	127.0608521	131.1708476	120.3950815	133.0784268	90.33736442	98.01683329	99.31487298	87.60017501
ENSMUSG00000047554	Tmem41b	35.79178932	32.60227803	34.50428872	37.88709661	35.17491454	29.64192933	28.27167429	29.110212
ENSMUSG00000066232	Ipo7	66.88590629	79.98222414	79.50110969	71.35403195	46.86054051	74.90509141	58.18140696	67.72167376
ENSMUSG00000061079	Zfp143	7.978586369	7.769701774	6.725982207	7.814213676	8.656019238	7.234423358	10.13169443	10.1077125
ENSMUSG00000031016	Wee1	19.53635167	17.97695705	21.11958413	23.52157248	35.84378876	22.98369899	20.26338887	20.6197335
ENSMUSG00000031015	Swap70	3.802877615	3.503983153	3.766550036	5.130544333	6.255941177	6.91431613	4.246818026	10.98371425
ENSMUSG00000110102	Gm9132	0	0	0	0	0	0.128042891	0	0
ENSMUSG00000038371	Sbf2	53.53855152	53.77852404	58.98686395	66.69707632	96.35723234	69.20718275	60.7901666	62.19612426
ENSMUSG00000090855	Gm17219	0	0	0	0	0	0	0	0.06738475
ENSMUSG00000060777	Gm10087	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000030790	Adm	1.938721921	3.503983153	4.506408079	3.472983856	13.69224861	16.45351153	7.280259473	10.44463625
ENSMUSG00000005686	Ampd3	9.768175835	9.597866897	11.23239029	9.156048347	29.15504662	40.33351076	20.99141481	27.02128475
ENSMUSG00000030788	Rnf141	62.26280017	56.74929237	68.80679798	70.88044324	61.1823178	50.64096351	111.2666323	65.22843801
ENSMUSG00000030787	Lyve1	1.342192099	1.828165123	2.421353595	1.499697574	1.927931558	3.009007945	3.094110276	2.5606205
ENSMUSG00000005611	Mrvi1	3.579178932	3.275462512	4.304628612	2.999395148	1.652512764	1.344450359	2.972772618	2.08892725
ENSMUSG00000005609	Ctr9	69.49572426	59.49154005	57.17084876	73.87983839	40.44721717	52.24149965	51.99318641	47.43886401
ENSMUSG00000005610	Eif4g2	284.6192913	283.1370735	323.1161852	354.4022162	362.4511328	345.7158065	404.9037644	403.9715763
ENSMUSG00000110424	1700012D14Rik	2.236986832	1.218776749	2.219574128	2.525806441	1.141020718	2.240750598	2.730097302	1.95415775
ENSMUSG00000109808	5430402P08Rik	0.223698683	0.076173547	0	0.315725805	0	0	0	0
ENSMUSG00000038296	Galnt18	14.91324555	12.94950296	15.60427872	15.62842735	9.600312246	13.1884178	9.889019118	11.051099
ENSMUSG00000110065	Gm45588	0.298264911	0.380867734	0.538078577	0.473588708	0.432800962	0.896300239	0.303344145	0.539078
ENSMUSG00000059263	Usp47	97.75632458	88.51366138	87.10146958	91.48155202	92.02922272	100.4496482	77.41342573	95.61896026
ENSMUSG00000030772	Dkk3	74.04426415	88.97070266	77.21427574	99.37469715	63.1495949	87.77340198	86.5744189	90.16079551
ENSMUSG00000038244	Mical2	128.328478	147.3196395	117.16661	133.4730841	62.67744839	83.1638579	85.23970467	68.05859751
ENSMUSG00000030771	Micalcl	0.521963594	0.685561921	1.681495552	1.420766123	0.39345542	0.576193011	0.910032434	0.808617
ENSMUSG00000030770	Parva	23.71206042	27.3463033	29.66158153	38.28175387	38.24386682	32.71495873	29.5457197	24.25851
ENSMUSG00000109611	Gm45473	0	0	0	0.236794354	0	0	0	0.269539
ENSMUSG00000055320	Tead1	15.88260651	17.9007835	18.63097071	15.5494959	27.34515168	32.3948515	19.96004472	28.77328825
ENSMUSG00000098132	Rassf10	1.342192099	1.294950296	1.95053484	1.499697574	0.826256382	0.44815012	1.516720724	1.28031025
ENSMUSG00000110109	Gm5599	1.043927188	0.533214828	0.538078577	1.341834672	1.77054939	1.216407467	1.941402526	0.808617
ENSMUSG00000055116	Arntl	27.81320295	28.18421232	24.48257523	29.12570552	30.68952275	23.81597778	23.23616149	19.87850125
ENSMUSG00000038187	Btbd10	45.18713401	39.00085596	38.13631911	43.33336675	35.135569	40.58959654	51.75051109	41.50900601
ENSMUSG00000082183	Gm15994	0	0	0.134519644	0	0.118036626	0	0	0.1347695
ENSMUSG00000110262	Gm45614	0	0	0	0	0.078691084	0	0	0.06738475
ENSMUSG00000030759	Far1	90.52340049	93.54111547	91.54061784	95.42812459	58.27074769	78.17018514	74.31931546	79.58138976
ENSMUSG00000073862	Gm5600	0.074566228	0	0.067259822	0	0	0	0	0
ENSMUSG00000101755	Gm29507	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000038156	Spon1	59.57841597	54.15939178	55.89291214	65.19737875	84.78964299	73.81672683	68.25243256	73.78630126
ENSMUSG00000055723	Rras2	11.70689776	10.66429655	11.29965011	13.65514107	14.40046837	14.85297539	12.92246057	12.668333
ENSMUSG00000110407	Gm45454	0.074566228	0	0	0.078931451	0.236073252	0	0	0.06738475
ENSMUSG00000030754	Copb1	33.92763363	45.55178099	39.0106968	43.01764094	52.68368073	53.97007868	36.70464151	49.52779126
ENSMUSG00000030751	Psma1	80.82979088	79.98222414	75.39826054	72.22227791	91.43903959	98.27291907	81.84225025	106.5352898
ENSMUSG00000087475	4933406I18Rik	0.894794733	0.152347094	1.008897331	0.552520159	0.314764336	0.640214456	0.060668829	0.74123225
ENSMUSG00000030671	Pde3b	17.67219598	19.50042798	22.66656004	19.33820556	23.17452423	29.38584355	19.41402526	29.918829
ENSMUSG00000030670	Cyp2r1	0.521963594	0.609388374	0	0.078931451	0.157382168	0.192064337	0.364012974	0.808617
ENSMUSG00000030669	Calca	2.684384199	3.961024434	3.430250926	2.604737892	10.62329634	13.70058937	4.125480368	16.5766485
ENSMUSG00000108349	Gm18599	0.521963594	0.22852064	0	0.157862903	0.236073252	0.320107228	0.060668829	0.1347695
ENSMUSG00000086583	Gm15500	54.73161117	57.1301601	53.20251926	46.72741915	49.57538291	65.04578878	43.56021918	59.43334951
ENSMUSG00000030666	Calcb	0.223698683	0.837909015	1.681495552	1.026108867	1.337748428	2.368793489	1.092038921	1.886773
ENSMUSG00000048782	Insc	4.026576298	3.732503793	2.488613417	2.446874989	0.865601924	2.176729152	2.669428474	2.425851
ENSMUSG00000046411	Rps4l-ps	0	0	0.067259822	0	0	0	0	0
ENSMUSG00000051910	Sox6	31.24324943	25.36579108	26.23133061	32.91441518	19.51538883	30.53822957	21.11275247	27.42559325
ENSMUSG00000030663	1110004F10Rik	68.07896593	70.00348951	67.663381	74.11663274	88.64550611	82.77972922	94.70404198	80.25523726
ENSMUSG00000087621	1700003G18Rik	0	0	0.067259822	0.157862903	0.039345542	0.064021446	0.060668829	0.06738475
ENSMUSG00000091900	Gm4353	0	0	0.067259822	0.078931451	0	0	0.060668829	0
ENSMUSG00000045659	Plekha7	14.01845082	15.46323	16.81495552	15.07590719	11.13478838	11.71592455	12.3764411	15.2289535
ENSMUSG00000108650	Gm44867	0	0	0	0	0.236073252	0.512171565	0.364012974	0.269539
ENSMUSG00000090862	Rps13	15.95717274	13.33037069	12.5103269	14.68124994	19.59407991	19.0783908	18.0186422	17.04834175
ENSMUSG00000030660	Pik3c2a	32.13804416	26.27987365	32.95731281	41.20221756	40.05376175	37.90069582	33.91387538	38.54407701
ENSMUSG00000030659	Nucb2	20.4311464	24.37553498	13.85552335	18.4699596	23.25321532	25.8006426	19.65670058	28.9754425
ENSMUSG00000108736	Gm45151	0	0.22852064	0	1.026108867	0.826256382	0.384128674	0.242675316	0.47169325
ENSMUSG00000108456	4732496C06Rik	0.074566228	0.685561921	0.605338399	1.183971769	0.668874214	0.44815012	0.424681803	0.60646275
ENSMUSG00000108740	Gm6008	0	0	0	0.078931451	0.118036626	0.064021446	0	0
ENSMUSG00000107383	Gm4366	3.430046476	4.265718621	7.264060784	8.05100803	7.869108399	6.722251793	8.311629565	7.008014001
ENSMUSG00000030657	Xylt1	25.12881875	35.26835217	31.14129762	37.33457645	17.35138402	23.81597778	21.47676545	27.6277475
ENSMUSG00000008683	Rps15a	195.2143842	174.0565544	175.4808758	162.0462695	199.127788	197.8262671	205.7279989	247.7737258
ENSMUSG00000030654	Arl6ip1	473.1227151	432.3610516	445.0582426	516.7642115	603.5212686	535.2833071	807.5627821	665.4917911
ENSMUSG00000030655	Smg1	94.62454301	86.30462853	97.25770271	90.53437461	116.3447677	88.47763789	76.86740627	91.64326001
ENSMUSG00000058420	Syt17	34.6732959	39.68641788	40.15411378	60.38256022	21.32528376	33.29115174	37.7360116	38.74623126
ENSMUSG00000095115	Itpripl2	5.890731992	3.884850887	6.456942919	7.577419322	13.14141103	12.22809612	8.432967223	16.8461875
ENSMUSG00000030652	Coq7	50.03393882	37.85825276	55.1530541	54.54163283	41.62758343	44.04675461	40.70878422	42.31762301
ENSMUSG00000042246	Tmc7	4.026576298	4.951280542	5.246266121	5.209475784	4.564082871	6.594208902	4.246818026	5.458164751
ENSMUSG00000109284	B230311B06Rik	2.013288149	3.503983153	2.421353595	2.367943538	1.849240474	1.984664815	2.002071355	1.347695
ENSMUSG00000030650	Tmc5	0.074566228	0.076173547	0.201779466	0.63145161	0.39345542	0.128042891	0.242675316	0.06738475
ENSMUSG00000033917	Gde1	207.2941131	213.971493	225.1858843	224.2442531	247.326077	224.1390812	171.8747924	187.2622203
ENSMUSG00000033904	Ccp110	32.36174284	31.76436902	29.2580226	30.783266	17.03661968	19.52654092	21.47676545	20.8892725
ENSMUSG00000030982	9030624J02Rik	40.11663053	38.01059985	41.02849146	50.51612881	40.99805476	36.55624546	49.20242027	32.34468
ENSMUSG00000109303	Gm44549	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000030980	Knop1	91.04536408	83.25768665	72.37156855	80.6679432	84.00273215	79.00246393	68.37377022	77.96415576
ENSMUSG00000073856	Iqck	2.684384199	3.123115419	2.488613417	2.999395148	4.013245283	3.777265293	4.914175144	3.57139175
ENSMUSG00000008734	Gprc5b	184.7005461	163.8492992	204.3353394	90.69223751	122.2072534	110.2449294	101.438282	119.2710075
ENSMUSG00000066197	Gpr139	3.430046476	3.5801567	4.640927723	5.130544333	1.57382168	1.47249325	2.972772618	2.22369675
ENSMUSG00000030972	Acsm5	0.596529822	0.457041281	0.33629911	0.710383061	0.668874214	0.896300239	0.182006487	0.539078
ENSMUSG00000030945	Acsm2	0	0.076173547	0	0	0	0	0	0
ENSMUSG00000047026	Acsm4	0	0.304694187	0	0.157862903	0.19672771	0	0.182006487	0
ENSMUSG00000030942	Thumpd1	24.38315647	25.13727044	21.72492253	25.65272166	28.44682686	33.8033233	30.33441447	28.36897975
