	logFC	logCPM	PValue	QValue	gene_symbol
ENSMUSG00000104501	-0.430957354557468	1.16583427795359	0.145401564525652	0.349199532207262	Gm37736
ENSMUSG00000030095	-0.0886845984877025	6.58009526511204	0.669677736065205	0.848078976826996	Tmem43
ENSMUSG00000055239	-0.088710564615144	5.72425317327699	0.481086932240731	0.712891999467586	Kcmf1
ENSMUSG00000107610	-0.0805164445997123	2.0820067068975	0.775486588807477	0.906926455497417	D530018E20Rik
ENSMUSG00000079523	0.1986790527859	6.33250337679961	0.247723268709157	0.483514437514828	Tmsb10
ENSMUSG00000030094	-0.315277569431848	4.89707390034611	0.0335380257348018	0.126920447521435	Xpc
ENSMUSG00000029810	0.00953642457677845	6.42736170997364	0.946412651577748	0.993660050688015	Tmem176b
ENSMUSG00000034192	0.570133198356755	4.07175492499961	0.00789661773949895	0.0421614033204881	Lsm3
ENSMUSG00000023367	-0.212213882823422	6.42062980352443	0.232228055769261	0.465673936010997	Tmem176a
ENSMUSG00000052861	-0.24268580085958	-0.914247363663764	0.712607120508877	0.874684274041216	Dnah6
ENSMUSG00000052738	3.2115821803891e-05	5.33711492713359	0.999348418110284	1	Suclg1
ENSMUSG00000107951	1.19646185631494	-1.07988560787455	0.0537652379742253	0.177537560030763	Gm6210
ENSMUSG00000029816	3.85597869126225	8.2839708963488	1.39488733730125e-47	3.25954173230918e-44	Gpnmb
ENSMUSG00000030287	-0.140952488565128	6.61299940546578	0.295994914013852	0.540511334255911	Itpr2
ENSMUSG00000107758	2.69510617790022	-1.62119369779948	0.00461101131094051	0.028035322023819	Gm19253
ENSMUSG00000029815	-0.179011576635594	4.00216427953698	0.288253784416425	0.531497925658586	Malsu1
ENSMUSG00000107801	-0.406957263610764	0.585534222679319	0.317761120158225	0.564428557267537	Gm44086
ENSMUSG00000082120	-0.483906641261538	-0.829272320118894	0.533422185471448	0.753064508468149	Gm15720
ENSMUSG00000029632	0.604824887008523	6.24615584845912	0.00437388099946248	0.0268569236959593	Ndufa4
ENSMUSG00000029814	0.730209136364462	-1.64073156070369	0.499420810295325	0.728195684854585	Igf2bp3
ENSMUSG00000040250	0.293135342780735	5.53973832838205	0.0255383759457677	0.103746877441653	Ints13
ENSMUSG00000029817	0.200678487358119	6.87167618321276	0.162741171198448	0.373199168190444	Tra2a
ENSMUSG00000050786	0.0273063017894645	2.68697902866184	0.910263870175806	0.976305334140632	Ccdc126
ENSMUSG00000047115	-0.164723075485175	-0.803369350045396	0.90881324781198	0.975874917398534	Fam221a
ENSMUSG00000063063	-0.846537727004158	3.69278979704439	0.0557739858862026	0.182196753211048	Ctnna2
ENSMUSG00000040242	-0.00589459635890671	6.52195227070303	0.969163044294248	1	Fgfr1op2
ENSMUSG00000060780	2.51980967181723	0.631771511217301	4.6896253851938e-06	8.52441758651778e-05	Lrrtm1
ENSMUSG00000108057	0.0697837322714664	-1.64774138207553	1	1	Gm44234
ENSMUSG00000108077	0.99541456067769	-0.657919529710922	0.194399928210465	0.417835350445488	6330415B21Rik
ENSMUSG00000108005	0.950620878213872	0.549044941052228	0.0871318895705871	0.247263631029418	Gm44435
ENSMUSG00000107512	0.421030831698429	1.00828507841976	0.329513589136449	0.57682705952461	Gm44433
ENSMUSG00000107917	0.429146034490762	0.308559064249826	0.513188401456274	0.737851720143973	Gm44235
ENSMUSG00000107947	0.631311788887275	0.714415656955972	0.176727678062124	0.392813251931086	Gm44438
ENSMUSG00000107707	1.03678120641432	-0.118736662358854	0.159374115504517	0.368369823406474	Gm44286
ENSMUSG00000107483	1.31519447187791	-1.04240455719073	0.0990618355583806	0.270286645514829	Gm44288
ENSMUSG00000108102	0.794680121418783	-0.428352916835637	0.144583386673025	0.347671301751701	Gm44437
ENSMUSG00000040234	0.0394750372633463	7.4511617677077	0.790578870740618	0.915957883274233	Tm7sf3
ENSMUSG00000030291	0.509571681984771	4.62764853059553	0.022128331995598	0.093235976431448	Med21
ENSMUSG00000029629	0.120192457652494	7.0341651176524	0.363617723735749	0.610704707545643	Phf14
ENSMUSG00000085238	-0.689110259856497	-1.56858495111788	0.560278349594418	0.773684436659239	4930479D17Rik
ENSMUSG00000001630	-0.00424984599272879	4.98990746481064	0.983840784789126	1	Stk38l
ENSMUSG00000108108	-0.229399727303102	1.00018334749748	0.504838425683755	0.731820852671289	Gm44270
ENSMUSG00000107788	0.471634110383052	-1.57145783806921	0.718703934282298	0.877711076121655	Gm6266
ENSMUSG00000032625	0.0134072018291074	6.27484771646275	0.921748589872999	0.982306838347191	Thsd7a
ENSMUSG00000096887	-0.0368125384053705	0.258784556267928	1	1	Mtrnr2l7
ENSMUSG00000052581	1.28013268049508	4.69410150352851	2.06607443275505e-09	8.16759612693072e-08	Lrrtm4
ENSMUSG00000107498	1.22419388405615	1.82689205233447	0.000668672033263176	0.00593368840994003	Gm44240
ENSMUSG00000107996	1.25773198651424	0.56895924149484	0.000495628889957293	0.00464689015461858	Gm44228
ENSMUSG00000107905	1.54181709754275	1.9131220501948	4.64274521293334e-08	1.39687517272105e-06	Gm44230
ENSMUSG00000108264	2.93517690195757	-0.00840690943109884	4.03907805783521e-08	1.22754119413775e-06	Gm20371
ENSMUSG00000107840	1.19213902486454	-0.0379474184703079	0.00573021684749188	0.033017038498521	Gm44241
ENSMUSG00000108088	1.53478467390863	0.506356005996294	2.57493878180407e-05	0.000378696066574275	Gm44229
ENSMUSG00000107826	1.13569304065524	1.07311179984732	0.00608637030779583	0.0345392482307755	Gm44242
ENSMUSG00000108173	0.845050840234691	-0.765164770214383	0.179129906052624	0.396571175242525	Gm44231
ENSMUSG00000029571	0.150354018136207	8.53118346318263	0.310526039916512	0.557534796809652	Tmem106b
ENSMUSG00000030020	-0.833251497845752	6.02962839810979	1.23280369713081e-08	4.16165241642987e-07	Prickle2
ENSMUSG00000029569	0.233176106108019	6.67083428708362	0.0697717879983973	0.212539176331734	Tmem168
ENSMUSG00000035125	-0.00615824880958648	4.14558760471465	0.976305532812703	1	Gcfc2
ENSMUSG00000042742	0.294045272773189	6.07217023717983	0.0768898285293459	0.226575589715661	Bmt2
ENSMUSG00000030045	0.121280436950344	3.97447506306358	0.541737528845931	0.760199592822794	Mrpl19
ENSMUSG00000048216	-0.268639866672324	2.84254921830501	0.277281487464876	0.519377895694786	Gpr85
ENSMUSG00000052419	0.410527436096653	4.99411914814441	0.0157157911140639	0.071610204275833	Smim30
ENSMUSG00000040187	-0.500822769367433	3.15275986499645	0.0149672890799623	0.0690149214296618	Bmal2
ENSMUSG00000107942	-0.0300643502792023	-1.56299238003201	1	1	Gm44411
ENSMUSG00000035104	-0.420038957219771	-0.198162459999647	0.404670365821043	0.648181451910309	Eva1a
ENSMUSG00000042717	-1.06119545692258	2.17951997158733	0.00878607791106883	0.04581701079784	Ppp1r3a
ENSMUSG00000030043	0.32922366470749	0.618330514855683	0.61452483061055	0.811445558100058	Tacr1
ENSMUSG00000108256	-1.38406937025423	2.2859242097228	7.98786972322556e-08	2.29498481078083e-06	Gm43923
ENSMUSG00000107655	-1.40020262178218	2.98036415250972	6.39478051058667e-08	1.87310068131126e-06	Gm44220
ENSMUSG00000030042	0.0562307483243391	4.86973564657818	0.750245461012798	0.893910389811351	Pole4
ENSMUSG00000000628	0.48453338120866	5.54764994386058	0.095939997689506	0.264167856953129	Hk2
ENSMUSG00000038388	0.604300990667026	7.07050821808377	5.90540186154877e-05	0.000771886305470679	Pals2
ENSMUSG00000029821	-0.253206903052421	1.89772026791368	0.309468686824158	0.556419248747445	Gsdme
ENSMUSG00000016487	-0.531020428016534	7.66853223781699	5.64498069893427e-05	0.00074339129041507	Ppfibp1
ENSMUSG00000107814	-0.877571318287074	-1.11380287733954	0.179657007028117	0.397012347883612	Gm35876
ENSMUSG00000040121	-0.288192794054208	1.4751836739557	0.346310203424207	0.59421146187603	Rep15
ENSMUSG00000040112	0.000127046883865682	4.27471750151741	1	1	Mrps35
ENSMUSG00000029563	-0.466316734162902	5.17860500132375	0.00912961857780963	0.0472220876315579	Foxp2
ENSMUSG00000072662	-1.52040359071621	0.868800001461639	3.16918376502607e-06	6.10917541358967e-05	Mansc4
ENSMUSG00000040102	-0.132281635895058	6.19190210310028	0.300010001701154	0.545427934455132	Klhl42
ENSMUSG00000048776	0.529164923179847	2.54198292785284	0.0626975185918716	0.197808507876635	Pthlh
ENSMUSG00000041390	0.215773345455666	6.70756324210017	0.126798170465132	0.320100394220473	Mdfic
ENSMUSG00000108046	0.54585891498434	1.47454284150001	0.0567923430974671	0.184406325101564	Gm43924
ENSMUSG00000030301	0.0441447937460129	5.5338573313796	0.748411072908363	0.892837555977978	Ccdc91
ENSMUSG00000029553	0.929930763221091	1.98634188135404	0.023340135921384	0.0969154759646615	Tfec
ENSMUSG00000029822	0.0623636527004912	4.34519212828255	0.819438779224563	0.932182431060556	Osbpl3
ENSMUSG00000063694	0.633338501319632	5.54395433025628	3.51546906960163e-05	0.000493440389340197	Cycs
ENSMUSG00000045095	-0.0559301017565199	5.82251945798108	0.740136480935598	0.889110509169483	Magi1
ENSMUSG00000029828	-1.38550811409599	-1.09823113839344	0.017129843091248	0.0763581454116228	Spmip4
ENSMUSG00000029552	0.350185709823486	3.40115665577922	0.0568325786857089	0.184478145039327	Tes
ENSMUSG00000000058	-0.584875788831939	8.70321809309806	3.67668869824396e-05	0.000513783654569892	Cav2
ENSMUSG00000029832	1.38124212928415	-0.969975085654103	0.0259692675109924	0.105030704812246	Nfe2l3
ENSMUSG00000045100	-0.243400068334506	2.99164775514076	0.248173341852637	0.484172946103491	Slc25a26
ENSMUSG00000007655	-0.663764815867096	9.81594728635223	0.000263276825846661	0.00272067906384972	Cav1
ENSMUSG00000030029	-0.0302713917780828	6.4187752999155	0.866105743676143	0.956315516553948	Lrig1
ENSMUSG00000001930	-0.791136285385048	6.57139463929232	0.0681355856435393	0.209273252102715	Vwf
ENSMUSG00000009376	0.767957996269382	6.4199989998845	1.39994238653111e-05	0.000223682620346896	Met
ENSMUSG00000015733	0.306008736254632	8.01027035865241	0.0682619067301483	0.209548410515509	Capza2
ENSMUSG00000038115	0.833669353741076	0.143324113335822	0.0583903952024301	0.188142852995604	Ano2
ENSMUSG00000107747	0.418914454062385	-1.38142405646209	0.662994292536621	0.843420818191246	Gm5881
ENSMUSG00000049107	-0.709223326662645	-0.221059384914091	0.346882245404532	0.594901777958307	Ntf3
ENSMUSG00000004980	0.254740654841961	8.59702797530107	0.0858097488799151	0.244966041630717	Hnrnpa2b1
ENSMUSG00000059187	-1.34735076502724	1.55953473408802	0.00455581130375431	0.0277639140913523	Tafa1
ENSMUSG00000045534	-0.419542838152412	0.945272926278369	0.498085829099249	0.726942614280798	Kcna5
ENSMUSG00000110390	-0.0155771755271603	2.55752307778757	0.955933278162692	0.998758997458212	Gm45869
ENSMUSG00000102771	-0.0399748410358973	-0.153021773221126	0.933782674550928	0.987250323169141	Gm33320
ENSMUSG00000046500	-4.70095344850722	-0.744267799222804	2.89793359790473e-06	5.65890821704126e-05	Tafa4
ENSMUSG00000047976	-0.0550207677514871	7.70850335575788	0.857351558687685	0.952708476738915	Kcna1
ENSMUSG00000038077	1.14836498787284	6.82915518315195	1.77478648580888e-10	8.64017004237191e-09	Kcna6
ENSMUSG00000035245	-0.267713836195664	5.37813816465349	0.0594969569029692	0.190860357020492	Eogt
ENSMUSG00000107502	0.266904507887669	-1.38252466303844	0.909899706659289	0.976255503665448	Gm44065
ENSMUSG00000000399	0.0623252431240567	5.88141114631824	0.687761197590917	0.860663200436426	Ndufa9
ENSMUSG00000029836	0.309749769703807	6.19274199236888	0.0642221471559213	0.201235701869978	Cbx3
ENSMUSG00000030059	0.239942417408773	7.43991901878032	0.0890575841112333	0.251034720740296	Tmf1
ENSMUSG00000030346	1.81884030416924	1.52428104109297	2.09522953244928e-09	8.26731187559867e-08	Rad51ap1
ENSMUSG00000038301	0.455066497708826	6.3638841715756	0.00142829515934897	0.0111336084122566	Snx10
ENSMUSG00000030347	0.316921923053595	4.38211152408075	0.0621277219489708	0.196600680154801	D6Wsu163e
ENSMUSG00000030061	0.299583618675356	6.70250610152823	0.0286800432235477	0.113181972832071	Uba3
ENSMUSG00000035199	0.0253037740424687	5.84663144023881	0.866190588884796	0.956315516553948	Arl6ip5
ENSMUSG00000044086	-3.35794272932298	-1.44186167429267	0.000181008345238431	0.00198580412556569	Lmod3
ENSMUSG00000038028	0.194654203582063	3.01482023532	0.386889804933606	0.632805253895722	Tigar
ENSMUSG00000059182	0.250781845987468	6.20152363605219	0.145067344654917	0.348595900986925	Skap2
ENSMUSG00000000184	0.124356008592866	6.97353271116283	0.52270445451885	0.744883953312505	Ccnd2
ENSMUSG00000081113	0.0845210323030235	-1.33739883259195	1	1	Gm7308
ENSMUSG00000040029	-0.241847845750717	6.75635740760362	0.0531486122584787	0.17624857527721	Ipo8
ENSMUSG00000037997	0.148418867610158	4.32133372001041	0.352007519827041	0.600020320904326	Parp11
ENSMUSG00000106962	0.0394174661310125	0.415479059506326	0.91015166138737	0.976305334140632	Gm43633
ENSMUSG00000061414	0.602276986998972	2.03588846844196	0.0420958005500634	0.149174988627727	Cracr2a
ENSMUSG00000030350	-0.951933577751334	-0.917153091182007	0.435677826085193	0.674673467373367	Prmt8
ENSMUSG00000107060	-0.66476271069982	-0.199854600097919	0.281906383937525	0.525088403205216	Gm38901
ENSMUSG00000030351	-0.568460933443691	3.16662844595041	0.054464555335902	0.179171603827523	Tspan11
ENSMUSG00000030064	-0.266533431162137	6.55406193257282	0.149871516640981	0.355029045559414	Frmd4b
ENSMUSG00000030309	-0.00817420673098575	3.9246894957749	0.958852280558878	1	Caprin2
ENSMUSG00000108093	-0.891267028296622	-1.01720940090132	0.242428869082733	0.477239159296462	Gm44102
ENSMUSG00000029776	-0.206459895406793	6.10952782885517	0.143865326543519	0.346499276515889	Hibadh
ENSMUSG00000107813	-0.474748847071083	3.41705898214214	0.0454900112198431	0.158289282919345	Gm44434
ENSMUSG00000004535	-0.0737409170102875	8.30427404438677	0.562990801379176	0.775745872306167	Tax1bp1
ENSMUSG00000063568	0.150216329519738	2.74227916650945	0.556596187041545	0.771265562261534	Jazf1
ENSMUSG00002075761	-0.392837399703911	-1.52400932918215	0.594238148748891	0.797987588070988	Gm55156
ENSMUSG00000030352	-0.324822607333264	4.39594496977434	0.111573071951173	0.29305523619397	Tspan9
ENSMUSG00000107879	-0.354373850863632	0.75784755253426	0.387765938124185	0.633310083073331	9330102E08Rik
ENSMUSG00000108280	-2.24342970756702	-1.45285548346667	0.0243431959539217	0.10018821019705	Gm8703
ENSMUSG00000053007	0.308302769137554	5.43730590361721	0.18462982987246	0.404389705482994	Creb5
ENSMUSG00000108004	0.479395801316245	0.882046616912586	0.304091547170266	0.550469041877936	Gm44080
ENSMUSG00000030353	-0.754071989958305	3.4118086556816	0.00920849657459469	0.0475401058565808	Tead4
ENSMUSG00000043496	0.652158780314884	4.86412980032284	0.00039701945448405	0.00385490126835367	Tril
ENSMUSG00000053173	0.158736494876739	-0.293159646341802	0.813266247751446	0.929139042234326	Rpl18-ps2
ENSMUSG00000108255	0.501803075220429	0.721554711786651	0.159883113019893	0.369302773192901	Gm16499
ENSMUSG00000001521	0.105170364564941	4.27099075858656	0.488497669964435	0.719005772690068	Tulp3
ENSMUSG00000108267	0.541344966780375	0.465683763316917	0.117847903910849	0.304217413422004	Gm44190
ENSMUSG00000068250	-0.159273588887983	6.26853873393661	0.191604555868672	0.413677796373477	Amn1
ENSMUSG00000107894	-0.256056602838394	0.860966346745053	0.468943149608014	0.703448172568198	Gm10388
ENSMUSG00000048668	0.532480165293875	3.66453899298871	0.0065254594411091	0.0364313611643126	Rhno1
ENSMUSG00000034832	0.47236699788609	6.36033930174546	0.000587729341229975	0.00532781714457224	Tet3
ENSMUSG00000035158	-0.10560993610512	5.51825081732246	0.527302299823264	0.748284397237332	Mitf
ENSMUSG00000108780	0.327765449922025	2.45105967856687	0.244122654986024	0.479379394953031	5430434F05Rik
ENSMUSG00000051844	-0.896508301320375	-0.734649799685044	0.0633683384983829	0.199356698124082	B230319C09Rik
ENSMUSG00000090667	-1.99281949995338	2.1821502775385	7.5094228982413e-05	0.000941183986727728	Mdfic2
ENSMUSG00000001517	2.14552555753816	2.45220047833859	6.03419083251199e-15	5.71644447741259e-13	Foxm1
ENSMUSG00000032712	-0.21127734876911	7.18140205689954	0.11251798569495	0.294519177113144	Resf1
ENSMUSG00000108176	2.18812396384579	-1.57235803188267	0.0126851729966451	0.060701222592137	Gm43965
ENSMUSG00000014554	-0.0996102014920867	4.36081381413748	0.542499580796038	0.760722008515901	Dguok
ENSMUSG00000029534	-0.184191940866283	4.09221275668425	0.253070245867016	0.48967893466089	St7
ENSMUSG00000059430	0.8876420228332	1.16778662252801	0.191600316574581	0.413677796373477	Actg2
ENSMUSG00002076302	-1.09062600489956	-0.79817891444964	0.0383647324678796	0.139641517572166	Gm55213
ENSMUSG00002075662	-0.625795872624723	-0.677546667192865	0.367507129672247	0.614596249394579	Gm55215
ENSMUSG00002076318	-0.628853483459226	-1.67459502071486	0.491879583547915	0.721691050760164	Gm55216
ENSMUSG00000106822	-0.526555892232894	1.47689243585668	0.105378259052658	0.281430769063956	Gm43533
ENSMUSG00000106858	-0.17236204249736	1.23953731325653	0.641775003915143	0.828352160754841	Gm43844
ENSMUSG00000001520	-0.868887081676223	2.56194846066922	0.0110728883277544	0.0548713276204061	Nrip2
ENSMUSG00000010797	-0.182531486822462	1.90114897394525	0.653301565310829	0.837065018889487	Wnt2
ENSMUSG00000006906	0.223534775993464	3.91489525991472	0.198930216544793	0.424114698835129	Stambp
ENSMUSG00000108660	0.314146031035625	-1.25018225101915	0.755641343630075	0.896985556125987	Gm21284
ENSMUSG00000003452	-0.527382531556482	8.496897126561	0.000605456122974481	0.00546669133126099	Bicd1
ENSMUSG00000107976	-0.067692968034584	1.59452477363493	0.857506866592137	0.952780373589351	Gm44043
ENSMUSG00000001518	-0.319993897412575	3.52203550057876	0.139883245395389	0.340589977365189	Itfg2
ENSMUSG00000030357	-0.220855404417772	6.14196376291268	0.149518765407713	0.354613087206186	Fkbp4
ENSMUSG00000014748	0.0736635063126907	5.79959213761894	0.589352237909505	0.794275355044844	Tex261
ENSMUSG00000004633	-0.296376311193185	4.98126829404101	0.0777960740573281	0.228541588699493	Chn2
ENSMUSG00000087670	0.275297282910657	-1.56149483769857	0.73343097741653	0.885616747203711	9530036M11Rik
ENSMUSG00000073067	-1.24427772783257	0.509367568242065	0.00402223608852118	0.02525065581471	9130019P16Rik
ENSMUSG00000045725	-0.660253562073602	4.27266857353354	0.00589912017962814	0.0338076377219263	Prr15
ENSMUSG00000034744	0.31136801033449	5.01563928043839	0.0343731302251535	0.129297317432517	Nagk
ENSMUSG00000045896	-0.361986034455932	7.00702132170443	0.00466084491148699	0.0282815117077293	Paip2b
ENSMUSG00000047228	-2.98483907043885	-0.629212117819885	1.20221178854549e-07	3.27085590231569e-06	A2ml1
ENSMUSG00000086040	-1.04555456044923	1.35945240978276	0.194158482626673	0.417687508723754	Wipf3
ENSMUSG00000108081	-1.4018326791941	-1.59020599837685	0.144079321764824	0.346895502694448	Gm44026
ENSMUSG00000019124	-0.172171131003434	7.64799783470165	0.252721626970809	0.489158312809243	Scrn1
ENSMUSG00000038074	0.164262382141338	6.18344817272493	0.261458967872234	0.50134423352671	Fkbp14
ENSMUSG00000041301	-0.303149701850291	-1.60864680556406	0.878149457464526	0.962096117858224	Cftr
ENSMUSG00000005225	0.275060754176724	5.2892182169652	0.0400636565684023	0.14405518230297	Plekha8
ENSMUSG00000038065	-0.659432005007222	7.79928989239397	3.61318901057299e-06	6.81515498487538e-05	Mturn
ENSMUSG00000108283	-0.333165598736666	0.359619332825789	0.418397609682038	0.661006620284176	Gm44008
ENSMUSG00000058446	0.0630880910100594	6.632539010597	0.709754219420522	0.873271938732939	Znrf2
ENSMUSG00000107841	0.407779149689395	-0.884164478151529	0.551948378271794	0.76787896695337	Gm44185
ENSMUSG00000000416	-1.00285149599079	5.4257456138942	1.13237545004409e-08	3.84733248624835e-07	Cttnbp2
ENSMUSG00000106944	-1.04550038647513	1.53697037445806	0.000329116430937013	0.00327729529310432	Gm43843
ENSMUSG00000044155	0.423935987953511	5.31019764403385	0.0101271089401257	0.0511732888322399	Lsm8
ENSMUSG00000038058	-0.428757959869328	5.73765955105359	0.00498000842829375	0.0297372394251692	Nod1
ENSMUSG00000002797	0.284459363136659	4.95683133446235	0.0784852702861383	0.229859869013755	Ggct
ENSMUSG00000060882	1.01032181283908	1.48592395229731	0.0549375184950426	0.180191976211672	Kcnd2
ENSMUSG00000106826	1.18579179958707	1.89393631884421	0.0222280952315777	0.0935332274540439	Gm42583
ENSMUSG00000029777	-0.0718700858543091	6.08841501107125	0.588352593797986	0.793566747875238	Gars1
ENSMUSG00000106855	0.130795298907225	-1.30295206028041	0.999999999999999	1	5330437M03Rik
ENSMUSG00000029669	-0.512969355153352	4.81264726323413	0.122916078901253	0.31338272792894	Tspan12
ENSMUSG00000106871	-1.14664529013015	0.171732022741051	0.111868481408929	0.293574498691189	Gm3289
ENSMUSG00000030154	2.38852469927545	-1.19424749707658	0.00137369843034967	0.0107759237928698	Klrb1f
ENSMUSG00000030155	-0.521800195730823	0.476979017232324	0.268623470389296	0.509980383412926	Clec2e
ENSMUSG00000003477	-0.537801334640176	5.91605167581914	0.0222700173656572	0.0936908852204714	Inmt
ENSMUSG00000030157	-0.337260224556752	7.17479332915116	0.0518214462118539	0.173020612046595	Clec2d
ENSMUSG00000038022	-0.277704591756592	3.75892361647208	0.123864165313461	0.314992413628464	Mindy4
ENSMUSG00000030156	-0.716764995338069	0.167073587934595	0.103152451332864	0.277204089443069	Cd69
ENSMUSG00000004655	-1.13214185491834	6.53306847350808	0.01164772827669	0.056886998640142	Aqp1
ENSMUSG00000108228	0.95014095726347	-1.34517359921978	0.269117240518337	0.510260068999381	6430584L05Rik
ENSMUSG00000108750	0.497994008636646	1.91367168001657	0.150975951457785	0.356777700105327	Gm44750
ENSMUSG00000029670	-0.0755383574374767	4.68016085643882	0.619319501992184	0.814769701388566	Ing3
ENSMUSG00000107991	0.526151418089176	-1.12645569089993	0.463804778958118	0.69865252635237	Gm43919
ENSMUSG00000107534	0.130806465103565	3.31775810756319	0.543567101504786	0.761305255177621	Gm43920
ENSMUSG00000062980	-0.260083229333427	7.161054498747	0.164298347225949	0.375394868693196	Cped1
ENSMUSG00000029671	-0.67168072999471	-0.880423775681389	0.461855998348527	0.697091123504786	Wnt16
ENSMUSG00000030162	-1.19526620996949	-1.10374043656279	0.0351537572237783	0.131454550189537	Olr1
ENSMUSG00000029672	0.113229964723918	5.96569092580413	0.44649259008944	0.683718192964251	Fam3c
ENSMUSG00000030161	-0.61177270220037	7.55364536985866	0.000100752035648964	0.00120268737371654	Gabarapl1
ENSMUSG00000107997	0.0245701468349201	0.491169755256213	1	1	Gm44243
ENSMUSG00000050241	0.523233602057714	-0.554350225358873	0.299393173634529	0.544683203694444	Klre1
ENSMUSG00000030067	-0.137822524179456	6.20454037056481	0.279796611822583	0.522291495617921	Foxp1
ENSMUSG00000030068	-0.409079453507263	2.95265627601719	0.0518185946461214	0.173020612046595	Gm20696
ENSMUSG00000093559	-0.392816895994076	1.60058491062921	0.206880798199527	0.433487104407119	Gm20705
ENSMUSG00000093661	-0.22421041371632	4.94357515067545	0.162545163921957	0.373029579608413	Eif4e3
ENSMUSG00000107583	-0.0649510467457417	1.47325715199665	0.864000695158896	0.955352188216969	Gm44104
ENSMUSG00000072875	-0.647112509656044	3.66795416658612	0.00175776351407403	0.013118355026434	Gpr27
ENSMUSG00000068748	1.82759131064889	4.97775417533627	1.96579305152232e-10	9.46054774978627e-09	Ptprz1
ENSMUSG00000030149	0.927158549914798	1.90362858348613	0.0132485215878407	0.0628251764405587	Klrk1
ENSMUSG00000084319	0.48504449292363	3.66864705425901	0.143630381684172	0.346133384042025	Tpt1-ps3
ENSMUSG00000029778	0.324236183338291	5.16032917533276	0.0385567878892844	0.140098100570066	Adcyap1r1
ENSMUSG00000072872	-0.181815150488392	4.08893603393635	0.338469239486302	0.58658501126078	Rybp
ENSMUSG00000107461	-0.475867146631161	2.00365541976031	0.166409812791502	0.378721434132462	Gm44045
ENSMUSG00000107690	-0.662012261985018	1.64237224212716	0.0803198134239642	0.233606139692904	Gm44044
ENSMUSG00000029695	-1.39464616053821	3.69161317924724	8.22626265699199e-09	2.88825592552919e-07	Aass
ENSMUSG00000037973	6.15169516697992	-1.33876044312722	3.98720600804506e-07	9.7392484965384e-06	Itprid1
ENSMUSG00000002930	1.54546126488001	-1.15834593399024	0.0770284473735218	0.226920475796685	Ppp1r17
ENSMUSG00000035378	-0.119872873642872	2.67372675323539	0.614121547392013	0.81112794468388	Shq1
ENSMUSG00000079224	0.136578261884961	-1.04331902139982	0.805982130796948	0.924656612000364	Gm6565
ENSMUSG00000108019	-0.782968512259379	-1.52020386295075	0.387845456977221	0.633310083073331	Gm44108
ENSMUSG00000052736	0.904813987195442	-0.241426862509946	0.143093481134365	0.345431474028563	Klrc2
ENSMUSG00000030167	0.623550017371799	-0.936570422498421	0.31116501616167	0.558110000269797	Klrc1
ENSMUSG00000067610	-0.97351669526025	-0.532976933025454	0.0987110923753635	0.269633257317332	Klri1
ENSMUSG00000043932	1.22844976584109	-0.558490487642163	0.0424031336378289	0.149904236600635	Klri2
ENSMUSG00000035357	0.131608343262726	5.63598016351841	0.369253572952575	0.616267258033018	Pdzrn3
ENSMUSG00000108076	0.123675566224844	2.75532005545126	0.570502597063378	0.781898997643526	9530086O07Rik
ENSMUSG00000108067	0.511645332576406	2.64972450883953	0.0483132449315138	0.164680041192004	Gm43953
ENSMUSG00000107448	0.214772438568443	1.99119812065543	0.534258444364485	0.753828428508191	Gm43947
ENSMUSG00000107720	0.104168360932426	1.85885954865138	0.691924253447281	0.863253187058775	Gm43946
ENSMUSG00000030075	-0.249422542489646	0.698990111693223	0.675317381969459	0.852343507183561	Cntn3
ENSMUSG00000067599	1.43429028799	-1.53172826241499	0.0996108822241547	0.270995467203877	Klra7
ENSMUSG00000030077	1.13045525485839	8.31448397860265	1.17777904777963e-09	4.78182840807981e-08	Chl1
ENSMUSG00000107804	1.12481767375111	3.70935582332356	1.14699607396828e-06	2.50233137257541e-05	Gm44439
ENSMUSG00000107595	1.26680450780303	4.01808026740229	6.30507146281253e-08	1.84939969225119e-06	Gm44441
ENSMUSG00000107511	1.56330942867898	0.475659436981757	0.00132212506379339	0.0104729236220862	Gm44440
ENSMUSG00000107823	1.34895204091728	1.80481501599272	1.76292637297039e-06	3.67090144058814e-05	Gm44436
ENSMUSG00000030187	0.996851555891595	1.63620731475705	0.0276498362417587	0.110149140452203	Klra2
ENSMUSG00000030092	0.741459840531217	2.3293005260747	0.00767901061221008	0.0412404106436652	Cntn6
ENSMUSG00000030188	0.305112727476211	3.243041297114	0.194626647336891	0.418184820202509	Magohb
ENSMUSG00000107658	0.980229744722769	-1.65706774580658	0.394759998486455	0.639663882284354	Gm44958
ENSMUSG00000032899	-1.00054669428035	1.26301356047639	0.00468464920363958	0.0283763990212396	Styk1
ENSMUSG00000030189	0.036382630624071	6.67714574354437	0.814739313368765	0.929718501529435	Ybx3
ENSMUSG00000004347	-0.0644416579443121	3.93346318035919	0.777578735983656	0.90821161815352	Pde1c
ENSMUSG00000091625	0.832507518847987	2.99064207015365	0.00104306553883816	0.00858606491212422	Lsm5
ENSMUSG00000029787	-0.178694624383669	6.33474280284415	0.162795811211873	0.373283766419199	Avl9
ENSMUSG00000059486	0.10952646692533	6.30687402403937	0.400306988079656	0.644530413895516	Kbtbd2
